"Plot22"
"Time (sec)","Velocity1 (mm/sec)"
66.1624999999991,156.66684097113
66.1999999999992,156.724478844417
66.2399999999992,156.678249068385
66.2799999999992,156.653376674583
66.3199999999992,156.658944550042
66.3599999999992,156.69989115052
66.3999999999992,156.696580384332
66.4399999999992,156.660922943871
66.4799999999992,156.653348102831
66.5199999999992,156.680804583792
66.5291666666659,156.655389545166
66.5599999999992,156.719623674515
66.5814062499992,156.653812868948
66.5999999999992,156.671374981401
66.6399999999992,167.688801205356
66.6799999999992,162.074796003086
66.7199999999992,159.680148292099
66.7599999999992,155.77658832619
66.7999999999992,148.557172718204
66.8399999999993,124.871170005958
66.8799999999993,102.554757533799
66.9199999999993,100.553949116802
66.9599999999993,112.898501252275
66.9999999999993,124.85012984306
67.0399999999993,128.417634471077
67.0799999999993,125.877884586575
67.1199999999993,127.367915491591
67.1599999999993,131.519730229148
67.1999999999993,134.206106057787
67.2399999999993,136.815931493716
67.2799999999993,138.530804391663
67.3199999999993,139.715944529939
67.3599999999993,141.71971962775
67.3999999999993,144.592945170873
67.4399999999993,145.890214648426
67.4799999999994,149.127470603161
67.5199999999994,155.990846650385
67.5599999999994,161.197802229198
67.5999999999994,162.005864044005
67.6399999999994,161.921154794477
67.6799999999994,160.643302454616
67.7199999999994,159.462379429388
67.7599999999994,158.475996141722
67.7999999999994,157.480100513705
67.8399999999994,157.597281964987
67.8799999999994,157.480360832281
67.9199999999994,157.511735960751
67.9599999999994,157.483117486909
67.9999999999994,158.276622273604
68.0399999999994,157.637872567505
68.0799999999994,157.955474231253
68.1199999999995,158.511065615954
68.1599999999995,157.992475287344
68.1999999999995,157.213474676913
68.2399999999995,156.746713183481
68.2799999999995,156.369207730906
68.3199999999995,156.356708019135
68.3599999999995,156.202075534337
68.3999999999995,156.118651880285
68.4399999999995,156.183438100667
68.4799999999995,156.223908791049
68.5199999999995,156.163400471373
68.5599999999995,156.131591964374
68.5999999999995,156.161590376503
68.6399999999995,156.263253791496
68.6399999999995,156.263253791496
68.6799999999995,156.186667203572
68.7199999999995,156.150402945412
68.7599999999996,156.140832082352
68.7999999999996,156.217423025224
68.8399999999996,156.219285365905
68.8799999999996,156.155523719745
68.9199999999996,156.127505248018
68.9599999999996,156.179987044914
68.9999999999996,156.281603923045
68.9999999999996,156.281603923045
69.0399999999996,156.193659916165
69.0699999999996,156.162433849339
69.0799999999996,156.14290390096
69.1199999999996,156.172196622743
69.1599999999996,156.270246979466
69.1999999999996,156.222458756502
69.2399999999996,156.146591905076
69.2799999999996,156.123688383042
69.3199999999996,152.817368530653
69.3599999999996,139.353213173692
69.3999999999997,116.040113343792
69.4399999999997,98.2200542327493
69.4799999999997,87.6331807102238
69.5199999999997,83.1481042618253
69.5599999999997,82.5998751244954
69.5999999999997,83.9986966880705
69.6399999999997,86.5801228892627
69.6799999999997,89.8196068939603
69.7199999999997,91.8805493593264
69.7599999999997,95.0577283399774
69.7999999999997,98.2899840280419
69.8399999999997,100.759259920534
69.8799999999997,103.657965472012
69.9199999999997,107.055203946882
69.9599999999997,109.815957677174
69.9999999999997,112.336606234384
70.0281249999997,128.825331292386
70.0399999999998,153.040065683685
70.0799999999998,155.228928088683
70.1199999999998,154.822677799663
70.1599999999998,155.261296475607
70.1999999999998,156.163852177573
70.2399999999998,156.239011957197
70.2700615005992,155.899365127405
70.2799999999998,155.808925251598
70.3199999999998,155.562537314652
70.3599999999998,155.731326599849
70.3999999999998,155.697881178692
70.4399999999998,155.020135390523
70.4799999999998,154.548183090162
70.5199999999998,155.459510330294
70.5299999999998,155.714361180617
70.5599999999998,156.166240502298
70.5999999999998,156.144638931524
70.6399999999998,156.131800964996
70.6799999999999,156.100385574773
70.6918749999999,156.029692176253
70.7199999999999,156.012801232106
70.7599999999999,155.806480476721
70.7999999999999,155.793042673897
70.8399999999999,155.729267776755
70.8799999999999,155.704504401219
70.9199999999999,155.785307101075
70.9599999999999,155.555987790451
70.9999999999999,155.542230357037
71.0399999999999,155.269040394131
71.0799999999999,155.212050804774
71.1199999999999,155.250653761456
71.1599999999999,155.257453341597
71.1999999999999,155.285123902865
71.2399999999999,155.331348934492
71.2799999999999,155.396281785632
71.32,155.383495730012
71.33,155.419674431425
71.36,155.383725455009
71.4,155.408104993821
71.44,155.465005460239
71.48,155.46630548334
71.52,155.448464689689
71.56,155.455287631006
71.590625,155.517549850717
71.6,155.488588963377
71.64,155.521847170321
71.68,155.494410614356
71.72,155.486441406278
71.76,155.503174607679
71.7625,155.498497025202
71.8,155.557270416053
71.84,155.532083631753
71.8675,155.510102834634
71.88,155.510212764794
71.92,155.514592562492
71.9600000000001,155.636830099271
72.0000000000001,156.011014711746
72.0400000000001,156.600842402791
72.0800000000001,157.297052171775
72.1200000000001,157.30109828761
72.1508333333334,156.900116331984
72.1600000000001,157.017810963017
72.2000000000001,157.04222614449
72.2400000000001,157.671659368242
72.2800000000001,158.237984004969
72.3200000000001,158.923759275838
72.3325000000001,158.965892934012
72.3600000000001,159.061550015214
72.4000000000001,158.925206030786
72.4400000000001,159.300708779506
72.4800000000001,160.162230640904
72.5200000000001,160.581750205187
72.5600000000001,160.535136914287
72.6000000000002,161.377023120864
72.6400000000002,162.342752756557
72.6800000000002,163.42212918814
72.7200000000002,164.511542478662
72.7600000000002,165.357530329441
72.8000000000002,166.124909620357
72.8400000000002,166.758975632716
72.8800000000002,166.43039927149
72.9200000000002,162.60064295872
72.9450000000002,159.678471613884
72.9600000000002,158.086913121453
72.9900000000002,156.51925968591
73.0000000000002,156.024702048832
73.0400000000002,155.235511469394
73.0800000000002,155.027990517622
73.1040625000003,155.113635809053
73.1200000000002,155.087639017507
73.1600000000002,155.293872546282
73.1925009072458,155.524559088782
73.2000000000002,155.525592389355
73.2400000000003,155.543099073079
73.2800000000003,155.482594098453
73.3200000000003,155.517436285547
73.3600000000003,155.645336809967
73.3625000000003,155.619694665201
73.4000000000003,155.737454983724
73.4400000000003,155.614623876107
73.4666406250004,155.650334293667
73.4800000000003,155.575953742824
73.5025000000003,155.7722456322
73.5200000000003,155.657052668161
73.5600000000003,155.795202324152
73.6000000000003,155.729131743624
73.6400000000003,155.667840323634
73.6750000000003,155.731212008244
73.6800000000003,155.688239545508
73.7200000000003,155.804050929419
73.7600000000003,155.844554884222
73.8000000000003,155.728397951652
73.8400000000003,155.708067654288
73.8800000000004,155.806092202931
73.9200000000004,155.908163051086
73.9325000000004,155.815862840446
73.9600000000004,155.866630181209
74.0000000000004,155.772475030862
74.0350000000004,155.802717956908
74.0400000000004,155.764137975268
74.0800000000004,155.895013606592
74.1200000000004,155.940927796599
74.1600000000004,155.858272762652
74.2000000000004,155.820407680912
74.2400000000004,155.879392306564
74.2560937500004,155.902612506473
74.2800000000004,172.367585142737
74.2800000000004,172.367585142737
74.3200000000004,158.794534278371
74.3600000000004,155.354859300138
74.4000000000004,154.098985214027
74.4400000000004,148.192837147456
74.4800000000004,122.292980729124
74.5200000000005,103.172933090895
74.5600000000005,99.0335713047935
74.6000000000005,103.614169771834
74.6400000000005,109.668034103266
74.6800000000005,114.621395654305
74.7100000000005,116.792998290255
74.7200000000005,117.020694080346
74.7600000000005,117.172280737659
74.8000000000005,118.71064847238
74.8400000000005,120.535187284818
74.8800000000005,108.792194901233
74.9200000000005,110.072493371507
74.9600000000005,117.909000312966
75.0000000000005,122.630033728403
75.0400000000005,123.136945851683
75.0800000000005,124.925761868316
75.1200000000005,127.843419632225
75.1600000000006,130.59384949942
75.2000000000006,134.119154160819
75.2400000000006,136.354903455557
75.2800000000006,137.744215381182
75.3200000000006,140.229291716672
75.3600000000006,143.273593448055
75.4000000000006,146.458421290081
75.4400000000006,147.755955710042
75.4800000000006,150.234966333606
75.5200000000006,152.605588345189
75.5300000000006,152.965740014184
75.5600000000006,154.347142696224
75.6000000000006,155.079473898724
75.6400000000006,155.618123308996
75.6800000000006,156.140767399927
75.7200000000006,156.478593589998
75.7600000000006,156.560248246604
75.8000000000007,156.614157711815
75.8400000000007,156.655827723696
75.8800000000007,156.687551923376
75.9200000000007,156.760979623092
75.9600000000007,156.641301670925
76.0000000000007,156.627902419096
76.0400000000007,156.473192066953
76.0800000000007,156.416969387009
76.1200000000007,156.208666788976
76.1600000000007,156.068375437072
76.2000000000007,156.048384573924
76.2400000000007,156.156708708724
76.2800000000007,156.207269359015
76.3200000000007,156.162895500573
76.3600000000007,156.171874929896
76.4000000000007,156.257935601362
76.4400000000008,156.383612064368
76.4575000000007,156.2600533822
76.4800000000008,156.318249247426
76.4887500000008,156.41623662054
76.5087500000008,156.30866469798
76.5200000000008,156.295442233772
76.5600000000008,156.348673638972
76.5600000000008,156.348673638972
76.6000000000008,156.467710715154
76.6400000000008,156.49999896211
76.6800000000008,156.444067899243
76.7200000000008,156.496650868845
76.7600000000008,156.776898942571
76.8000000000008,156.856968158017
76.8400000000008,157.033382723631
76.8800000000008,157.111303015275
76.9200000000008,157.498501667066
76.9600000000008,157.623038135844
77.0000000000008,157.945741456681
77.0400000000008,158.146858020793
77.0800000000009,158.397304068379
77.0854455125717,158.429400974736
77.1200000000009,158.284764805344
77.1300000000009,157.950797911097
77.1600000000009,156.822696302308
77.2000000000009,155.960851927666
77.2400000000009,155.706483133098
77.2800000000009,155.633839934406
77.3200000000009,155.476163668232
77.3600000000009,154.890122732753
77.4000000000009,153.421712732118
77.4400000000009,152.377063485597
77.4800000000009,150.154948528383
77.5200000000009,148.863754367616
77.5600000000009,147.772217547343
77.6000000000009,146.259513772898
77.6400000000009,145.08139295783
77.6800000000009,143.706634804418
77.700000000001,142.669430854834
77.720000000001,141.624671979359
77.750000000001,140.339990965506
77.760000000001,139.931201256131
77.800000000001,138.434894243109
77.840000000001,136.165682716476
77.880000000001,136.947906386895
77.920000000001,144.136308406739
77.960000000001,158.786865845728
78.000000000001,181.395715188223
78.040000000001,213.786096673314
78.080000000001,231.802450132894
78.120000000001,196.890210934542
78.160000000001,210.413581834249
78.1879885923827,239.180214305168
78.200000000001,198.464699765959
78.240000000001,151.318759289896
78.280000000001,159.406568266384
78.320000000001,154.307746329373
78.3600000000011,155.31109049064
78.365015741356,155.404086461704
78.385015741356,155.640549548447
78.4000000000011,155.797423674821
78.4400000000011,155.946895731886
78.4800000000011,156.036242144672
78.5200000000011,156.129171319475
78.5223437500011,156.126034013336
78.5600000000011,156.205269058426
78.6000000000011,156.228873302743
78.6400000000011,156.219282249293
78.6800000000011,156.251066799267
78.7000000000011,156.277266113693
78.7200000000011,156.294030379409
78.7600000000011,156.327041177173
78.7725000000011,156.313108660999
78.8000000000011,156.298484827588
78.8400000000011,156.302795781742
78.8800000000011,156.335597588615
78.9200000000011,156.36108532149
78.9600000000011,156.360347244875
79.0000000000012,156.340845785436
79.0268023311139,156.381055388322
79.0400000000012,156.352262952683
79.0636453205092,156.382997046044
79.0800000000012,156.382090448992
79.1200000000012,156.413105273132
79.1600000000012,156.369236748878
79.2000000000012,156.374238038915
79.2400000000012,156.800036994492
79.2800000000012,164.861697140047
79.3200000000012,162.447267379731
79.3600000000012,147.457563512057
79.4000000000012,127.392815763032
79.4400000000012,118.590319788647
79.4800000000012,117.46150070991
79.5200000000012,119.757864169323
79.5600000000012,150.324783433452
79.6000000000012,152.436690724735
79.6400000000013,152.354682506289
79.6800000000013,152.251493319316
79.7200000000013,152.807326840079
79.7600000000013,153.43208421988
79.8000000000013,153.682829064622
79.8400000000013,154.025873009567
79.8500000000013,154.185527051191
79.8800000000013,154.532451645796
79.9200000000013,154.684534880438
79.9600000000013,154.866509692142
80.0000000000013,155.632297817859
80.0400000000013,155.42898694795
80.0800000000013,152.261843154955
80.1200000000013,156.433625532175
80.1600000000013,161.779710967964
80.2000000000013,162.921709735279
80.2400000000013,163.044334611475
80.2800000000014,162.439422134133
80.3200000000014,160.936618672043
80.3600000000014,159.701144907971
80.4000000000014,158.919851497624
80.4400000000014,158.491211388781
80.4800000000014,158.576858046877
80.5200000000014,158.394759910324
80.5600000000014,158.176847026733
80.5712500000014,158.131080411992
80.6000000000014,159.233347959266
80.6400000000014,158.157296315337
80.6800000000014,158.146287692501
80.7200000000014,158.045282481912
80.7200000000014,158.045282481912
80.7325000000014,157.899578229707
80.7600000000014,157.417638558343
80.8000000000014,156.794720494873
80.8300000000014,156.120885866779
80.8400000000014,155.913298163149
80.8800000000014,155.942514440014
80.9200000000015,155.956562489896
80.9600000000015,156.048922725766
81.0000000000015,155.975021248282
81.0400000000015,156.095736409654
81.0800000000015,156.190348477998
81.1100000000015,156.083539679435
81.1200000000015,156.129544040019
81.1600000000015,156.100441787692
81.2000000000015,156.140309834841
81.2400000000015,156.258935067841
81.2800000000015,156.18313385217
81.3200000000015,156.13735335438
81.3600000000015,156.12762894761
81.4000000000015,156.213502930432
81.4400000000015,156.227825643998
81.4700000000015,156.122490496943
81.4800000000015,156.154215524491
81.4900000000015,156.216202445837
81.5200000000015,156.121246012617
81.5600000000016,156.167406513564
81.6000000000016,156.268914984556
81.6400000000016,156.186504493413
81.6800000000016,156.129376836691
81.7200000000016,156.142039813078
81.7600000000016,156.247402833955
81.7800000000016,156.119649072718
81.8000000000016,156.217955564636
81.8400000000016,156.140264885264
81.8800000000016,156.101473719145
81.9200000000016,156.193558816705
81.9600000000016,156.271440126915
82.0000000000016,156.164185526411
82.0400000000016,156.112590178272
82.0800000000016,156.176212622181
82.1200000000016,156.297039377779
82.1425000000016,156.09818822312
82.1600000000016,156.206703752964
82.2000000000017,156.097527252821
82.2400000000017,156.096407386445
82.2800000000017,156.253220949268
82.3200000000017,156.249149528129
82.3600000000017,156.128129063659
82.4000000000017,156.095842461526
82.4400000000017,156.178925871503
82.4525000000017,156.067315357699
82.4800000000017,156.31230166888
82.5200000000017,156.158768457189
82.5296875000017,156.281156876416
82.5600000000017,156.091517875528
82.6000000000017,156.143134370334
82.6400000000017,156.273189953637
82.6800000000017,156.214804275396
82.7200000000017,156.094321975662
82.7600000000017,156.056520854732
82.8000000000017,156.220481595056
82.8400000000018,156.281724970351
82.8800000000018,156.133444938603
82.9200000000018,156.075515783828
82.9400000000018,156.229012565926
82.9600000000018,156.164696293327
83.0000000000018,156.298623430531
83.0200000000018,156.06737259569
83.0400000000018,156.193339776743
83.0725000000018,156.038096596911
83.0800000000018,156.047036849947
83.1200000000018,156.062738767809
83.1225000000018,156.042294096129
83.1600000000018,156.259718803294
83.2000000000018,156.250361828647
83.2400000000018,156.099799779723
83.2800000000018,156.069166480228
83.3200000000018,156.193972149548
83.3300000000018,156.059979549996
83.3600000000018,156.343496166843
83.4000000000018,156.123181522207
83.4325000000018,156.033732586508
83.4400000000018,156.053991729494
83.4800000000019,156.111984961833
83.5200000000019,156.265032660141
83.5600000000019,156.23970797887
83.6000000000019,156.106432630694
83.6400000000019,156.068528885441
83.6400000000019,156.068528885441
83.6800000000019,156.178211056726
83.7200000000019,156.302127221941
83.7600000000019,156.146784125397
83.8000000000019,156.067267283374
83.8400000000019,156.11971639629
83.8800000000019,156.286110572133
83.9200000000019,156.195631479083
83.9500000000019,156.055991244766
83.9600000000019,156.070037800689
84.0000000000019,156.06084809484
84.0400000000019,156.205385743359
84.0800000000019,156.265510113268
84.0800000000019,156.265510113268
84.120000000002,156.108812921294
84.160000000002,156.048983838975
84.200000000002,156.133640915653
84.240000000002,156.315713654677
84.260000000002,156.04283625882
84.280000000002,156.151961112735
84.320000000002,156.044466020305
84.360000000002,156.075242971752
84.400000000002,156.236012531055
84.440000000002,156.224995663509
84.480000000002,156.072947581637
84.520000000002,156.025443768992
84.560000000002,156.156005622593
84.600000000002,156.228488177216
84.640000000002,156.085739970519
84.680000000002,156.029402026009
84.720000000002,156.086073955897
84.7300000000021,156.021270792624
84.7600000000021,156.198981562905
84.8000000000021,156.128044752763
84.8400000000021,155.971878450249
84.8625000000021,156.088040744643
84.8800000000021,155.803727640712
84.9200000000021,155.816328692004
84.9600000000021,155.689613923156
85.0000000000021,155.358007025163
85.0400000000021,155.011325312176
85.0800000000021,154.780904251588
85.1200000000021,154.531233645258
85.1600000000021,153.900852649382
85.2000000000021,153.724091904141
85.2400000000021,153.510099077686
85.2800000000021,153.294857910577
85.3200000000021,152.974513969393
85.3600000000021,152.31948597435
85.4000000000022,151.33881551167
85.4400000000022,150.390370115198
85.4800000000022,149.138215960231
85.5200000000022,149.197819571591
85.5600000000022,150.067431231604
85.5600000000022,150.067431231604
85.6000000000022,151.074085028674
85.6400000000022,152.340140620158
85.6800000000022,153.79970765724
85.7200000000022,153.355564194736
85.7600000000022,150.935670969472
85.8000000000022,144.725957031215
85.8400000000022,135.417335044546
85.8800000000022,131.451991317163
85.8900000000022,131.493346039864
85.9200000000022,132.54354413676
85.9600000000022,134.527526766162
86.0000000000022,135.066246606303
86.0061819727574,135.041306755425
86.0400000000023,133.797625755226
86.0800000000023,133.109791911246
86.1200000000023,132.242527299229
86.1600000000023,131.448760988717
86.1675000000023,131.260553885324
86.2000000000023,130.609502647578
86.2400000000023,129.697839174593
86.2800000000023,128.795231832984
86.3200000000023,127.913958727247
86.3600000000023,126.877955512787
86.3772106983681,147.354700999532
86.4000000000023,155.909378666067
86.4400000000023,155.50231080863
86.4800000000023,156.067495585139
86.5200000000023,156.476466839492
86.5600000000023,156.5261627984
86.6000000000023,156.545652856452
86.6100000000023,156.57557708676
86.6400000000023,156.58369099429
86.6800000000024,156.652787511255
86.7200000000024,156.65823932566
86.7600000000024,156.619703702467
86.8000000000024,156.614949481847
86.8375000000024,156.68420044258
86.8400000000024,156.671385976111
86.8800000000024,156.716785550881
86.8925000000024,156.679969680017
86.9200000000024,156.659074909236
86.9600000000024,156.648241390822
86.9900000000024,156.719025143853
87.0000000000024,156.674450224752
87.0400000000024,156.736599616467
87.0779052720221,156.697799195514
87.0800000000024,156.704609453144
87.1122281173381,156.672795790817
87.1200000000024,156.675603806025
87.1600000000024,156.678852610418
87.2000000000024,156.735888508114
87.2400000000024,156.750177211789
87.2800000000024,156.704799657618
87.3200000000025,156.690065974087
87.3600000000025,156.72136375501
87.4000000000025,156.785311761426
87.4150000000025,156.71509575119
87.4400000000025,156.729114544161
87.4800000000025,156.697807187068
87.5200000000025,156.717092046231
87.5600000000025,156.77007105351
87.6000000000025,156.772516915689
87.6400000000025,156.724031043068
87.6800000000025,156.716488808674
87.7200000000025,156.761060809979
87.7600000000025,156.805928498515
87.8000000000025,156.742400716591
87.8400000000025,156.724979340144
87.8800000000025,156.742965141166
87.9200000000025,156.799482696577
87.9600000000026,156.777635054688
88.0000000000026,156.735877850129
88.0400000000026,156.730001111458
88.0708333333359,156.822173804721
88.0800000000026,156.786164539855
88.0868750000026,156.751349760472
88.1200000000026,156.808279899515
88.1600000000026,156.756450764693
88.2000000000026,156.73732527008
88.2400000000026,156.763131803979
88.2800000000026,156.823046375563
88.3200000000026,156.773491053066
88.3600000000026,156.736178951859
88.3975000000026,156.756730591091
88.4000000000026,156.746785536524
88.4400000000026,156.800477783938
88.4800000000026,156.809303174174
88.5200000000026,156.758429265082
88.5600000000026,156.745992044399
88.6000000000027,156.781534906547
88.6400000000027,156.838508552701
88.6800000000027,156.770612216136
88.7200000000027,156.748520001265
88.7600000000027,156.763867330971
88.8000000000027,156.817589424746
88.8400000000027,156.800698546588
88.8800000000027,156.75779613523
88.9200000000027,156.743850289628
88.9600000000027,156.795938585217
89.0000000000027,156.828916767415
89.0400000000027,156.780514672525
89.0800000000027,156.795464880652
89.1200000000027,156.951341751543
89.1600000000027,156.879185251545
89.2000000000027,156.964591269307
89.2400000000028,157.018098957738
89.2800000000028,157.179578431536
89.3200000000028,157.50837369433
89.3600000000028,158.245912769193
89.4000000000028,158.468121859332
89.4400000000028,158.601029686964
89.4800000000028,158.028110448328
89.5200000000028,157.092041910941
89.5600000000028,156.951319330821
89.6000000000028,157.025841583366
89.6400000000028,156.835276690513
89.6800000000028,156.449625233286
89.7200000000028,156.099979455664
89.7600000000028,155.069028431645
89.8000000000028,154.313167395687
89.8400000000028,151.74668811912
89.8800000000029,150.167556737138
89.9200000000029,150.904823891414
89.9600000000029,153.758737480748
90.0000000000029,152.177253267684
90.0400000000029,151.079291814939
90.0800000000029,148.623184277524
90.1200000000029,150.812717690391
90.1600000000029,153.111069951196
90.2000000000029,155.380220986094
90.2400000000029,160.341510271705
90.2800000000029,165.591718064503
90.3200000000029,170.510196020959
90.3600000000029,176.151282671918
90.4000000000029,182.785051559456
90.4400000000029,191.608320078285
90.4800000000029,206.361338055633
90.5142121505767,232.077339480475
90.520000000003,229.365860852986
90.560000000003,188.358018718705
90.600000000003,177.649262457009
90.640000000003,173.111255771626
90.680000000003,169.826213741103
90.720000000003,168.67877443444
90.760000000003,167.931512704896
90.7929166666697,167.13100138685
90.800000000003,167.04106236704
90.840000000003,166.203881915044
90.880000000003,165.523103651357
90.920000000003,164.995280244871
90.960000000003,164.25715533053
91.000000000003,163.529041516417
91.040000000003,163.070140093538
91.080000000003,162.739530172168
91.120000000003,162.317874996048
91.1600000000031,161.763563037547
91.2000000000031,161.347762376815
91.2400000000031,161.100564721126
91.2800000000031,160.949459808458
91.3200000000031,160.438215758511
91.3458333333364,160.286681968021
91.3600000000031,160.120143744589
91.4000000000031,159.921372985135
91.4400000000031,159.847096461856
91.4800000000031,159.592217808249
91.5200000000031,159.257752064127
91.5600000000031,159.058218209705
91.6000000000031,159.022462958282
91.6400000000031,158.976596479702
91.6800000000031,158.665513353329
91.7200000000031,158.468021097089
91.7600000000031,158.420591138863
91.8000000000032,158.474909440485
91.8400000000032,158.263715933075
91.8800000000032,158.043480354294
91.9200000000032,157.967229303855
91.9600000000032,158.036735985217
91.9700000000032,157.888852333107
92.0000000000032,158.007709400391
92.0400000000032,157.778933103229
92.0800000000032,157.66758809007
92.1200000000032,157.706302107229
92.1600000000032,157.827343417737
92.2000000000032,157.60031181985
92.2400000000032,157.45598486307
92.2800000000032,157.457003562323
92.3200000000032,157.574353260969
92.3600000000032,157.514803259082
92.4000000000032,157.336362596947
92.4400000000033,157.276885698931
92.4800000000033,157.380755540743
92.5200000000033,157.452147408656
92.5600000000033,157.277145435736
92.5700000000033,157.4223758183
92.6000000000033,157.176425774708
92.6400000000033,157.218691050295
92.6800000000033,157.365323950761
92.7200000000033,157.257865628528
92.7600000000033,157.107185351172
92.8000000000033,157.055689224658
92.8400000000033,157.219403446151
92.8800000000033,157.281474878527
92.8800000000033,157.281474878527
92.9200000000033,157.105435798098
92.9600000000033,157.035333116496
93.0000000000033,157.114421255813
93.0400000000033,157.27708713378
93.0800000000034,157.114241926335
93.1200000000034,156.993423930658
93.1600000000034,157.020999842875
93.1600000000034,157.020999842875
93.1900000000034,157.199706895703
93.2000000000034,157.17095480143
93.2400000000034,157.165469677321
93.2800000000034,157.006155303194
93.3200000000034,156.965496081736
93.3600000000034,157.075997924221
93.4000000000034,157.223739483469
93.4400000000034,157.0326830863
93.4800000000034,156.945836376974
93.5200000000034,157.001353485122
93.5600000000034,157.161309642297
93.6000000000034,157.091944252223
93.6400000000034,156.949437111069
93.6800000000034,156.934044442732
93.7200000000035,157.072750336302
93.7600000000035,157.161904656199
93.8000000000035,156.987412795284
93.8400000000035,156.921886687553
93.8800000000035,157.002993349263
93.9200000000035,157.174769182653
93.9600000000035,157.037216691688
94.0000000000035,156.866562063328
94.0400000000035,156.934591946909
94.0700000000035,157.146833464452
94.0800000000035,157.09753765414
94.1200000000035,157.115500931538
94.1600000000035,156.955058436443
94.2000000000035,156.912295754565
94.2400000000035,157.016910279636
94.2800000000035,157.190462984907
94.2950000000035,156.951507547338
94.3200000000035,156.958012677677
94.3287500000036,157.109472995567
94.3600000000036,156.906918442963
94.3800000000036,157.131728537694
94.4000000000036,156.959640221913
94.4400000000036,157.120238601584
94.4800000000036,157.072097210536
94.5200000000036,156.926467599754
94.5600000000036,156.906209875888
94.6000000000036,157.040032881493
94.6400000000036,157.148109416116
94.6600000000036,156.935071342184
94.6800000000036,156.971960672532
94.6900000000036,157.118943121968
94.7200000000036,156.903007176871
94.7600000000036,156.977498630283
94.8000000000036,157.145299215475
94.8400000000036,157.032852682978
94.8800000000036,156.904584031891
94.9200000000036,156.915882591235
94.9600000000036,157.06783510688
95.0000000000037,157.112842688102
95.0400000000037,156.950050551002
95.0800000000037,156.901598725043
95.1200000000037,156.999961625839
95.1600000000037,157.176370236252
95.2000000000037,156.996867411127
95.2400000000037,156.897713633486
95.2800000000037,156.941767254109
95.3200000000037,157.099445719773
95.3600000000037,157.075653534012
95.4000000000037,156.929657390104
95.4400000000037,156.901106339546
95.4800000000037,157.034524108649
95.5200000000037,157.132534046757
95.5600000000037,156.980923689596
95.6000000000037,156.902490271648
95.6400000000038,156.96593396122
95.6800000000038,157.132354308894
95.7200000000038,157.042219153496
95.7600000000038,156.907503038162
95.7950000000038,156.942197286052
95.8000000000038,156.871261170294
95.8400000000038,157.049394462993
95.8800000000038,157.124561910834
95.8800000000038,157.124561910834
95.9200000000038,156.960005774935
95.9600000000038,156.900877404824
96.0000000000038,156.990393285766
96.0400000000038,157.162773907239
96.0800000000038,157.008343319824
96.1200000000038,156.89536362466
96.1600000000038,156.930473692889
96.1600000000038,156.930473692889
96.1900000000038,157.114703231285
96.2000000000038,157.087537380741
96.2400000000038,157.088431565873
96.2800000000039,156.934748898889
96.3200000000039,156.899505382645
96.3600000000039,157.01515720171
96.4000000000039,157.167751200761
96.4400000000039,156.980689663668
96.4800000000039,156.897732002011
96.5200000000039,156.956968252337
96.5600000000039,157.120425326449
96.6000000000039,157.054177502121
96.6400000000039,156.914434389185
96.6800000000039,156.901707246514
96.7200000000039,157.042951500838
96.7600000000039,157.134501884394
96.8000000000039,156.961959687876
96.8400000000039,156.898344313355
96.8800000000039,156.98129279715
96.920000000004,157.154792371349
96.960000000004,157.018769624873
97.000000000004,156.849454125878
97.040000000004,156.918783621362
97.070000000004,157.132108418741
97.080000000004,157.083010072431
97.120000000004,157.102174588864
97.160000000004,156.942670239353
97.200000000004,156.900842274783
97.240000000004,157.006368558277
97.280000000004,157.180885458696
97.295000000004,156.942020570128
97.320000000004,156.949032424296
97.328750000004,157.100744916637
97.360000000004,156.898623269465
97.380000000004,157.123898962312
97.400000000004,156.951998495757
97.440000000004,157.113224563684
97.480000000004,157.065689909878
97.520000000004,156.920495949129
97.5600000000041,156.90070753619
97.6000000000041,157.034970478233
97.6400000000041,157.143550911733
97.6600000000041,156.930564179312
97.6800000000041,156.967682841365
97.6900000000041,157.114834975689
97.7200000000041,156.899047294787
97.7600000000041,156.973856345369
97.8000000000041,157.141974355389
97.8400000000041,157.029844682435
97.8800000000041,156.901774175747
97.9200000000041,156.913259386777
97.9600000000041,157.065463594047
98.0000000000041,157.110763819248
98.0400000000041,156.94807646377
98.0800000000041,156.899775832231
98.1200000000041,156.998297795146
98.1600000000041,157.174863753561
98.2000000000042,156.995525247527
98.2400000000042,156.896433874587
98.2800000000042,156.940591628057
98.3200000000042,157.098406255993
98.3600000000042,157.074783596526
98.4000000000042,156.928818247291
98.4400000000042,156.900336501653
98.4800000000042,157.033832334323
98.5200000000042,157.132018727524
98.5600000000042,156.980386041769
98.6000000000042,156.901979235722
98.6400000000042,156.965482544706
98.6800000000042,157.131970873124
98.7200000000042,157.04193758795
98.7600000000042,156.907218134756
98.7950000000042,156.941883968529
98.8000000000042,156.870940890427
98.8400000000043,157.049171541162
98.8800000000043,157.124473184485
98.8800000000043,157.124473184485
98.9200000000043,156.959878846925
98.9600000000043,156.900754137829
99.0000000000043,156.990286386526
99.0400000000043,157.162710025201
99.0800000000043,157.008348999595
99.1200000000043,156.895312295598
99.1600000000043,156.930439201357
99.1600000000043,156.930439201357
99.1900000000043,157.114801022962
99.2000000000043,157.087552391349
99.2400000000043,157.08854366959
