"Plot23"
"Time (sec)","Velocity2 (mm/sec)"
65.7999999999991,156.412028703882
65.8399999999991,156.458185232708
65.8524999999991,156.41099486039
65.8799999999991,156.431967513367
65.9199999999991,156.402069464711
65.9599999999991,156.400673575405
65.9906249999991,156.461860797867
65.9999999999991,156.435198833564
66.0399999999991,156.450870687158
66.0799999999991,156.410283437687
66.1199999999991,156.397504270119
66.1599999999991,156.419272186097
66.1624999999991,156.410925990833
66.1999999999992,156.467833317411
66.2399999999992,156.422452910228
66.2799999999992,156.397745661353
66.3199999999992,156.403211539646
66.3599999999992,156.443493636764
66.3999999999992,156.440508363762
66.4399999999992,156.405158195684
66.4799999999992,156.397678515789
66.5199999999992,156.424003555785
66.5291666666659,156.399578526844
66.5599999999992,156.463068349378
66.5814062499992,156.398096654688
66.5999999999992,156.415362554476
66.6399999999992,165.991717693744
66.6799999999992,156.140036344985
66.7199999999992,152.711497306362
66.7599999999992,151.537490666997
66.7999999999992,147.037155660948
66.8399999999993,118.451810847302
66.8799999999993,90.5156611305043
66.9199999999993,86.9668325612506
66.9599999999993,103.416197108766
66.9999999999993,118.340510700382
67.0399999999993,122.659264719671
67.0799999999993,119.503344728117
67.1199999999993,120.920549241029
67.1599999999993,125.953275138684
67.1999999999993,129.183260870429
67.2399999999993,132.117785859457
67.2799999999993,134.293131611075
67.3199999999993,135.713545746565
67.3599999999993,137.922076702598
67.3999999999993,141.278867066504
67.4399999999993,142.929022939006
67.4799999999994,146.076787068604
67.5199999999994,152.872335305392
67.5599999999994,157.96278725879
67.5999999999994,158.749097694977
67.6399999999994,158.210863983354
67.6799999999994,156.984713110071
67.7199999999994,156.37889905486
67.7599999999994,156.065781884314
67.7999999999994,155.807414241873
67.8399999999994,156.301960446976
67.8799999999994,156.360709090849
67.9199999999994,156.557722403677
67.9599999999994,156.621930457001
67.9999999999994,157.186870847382
68.0399999999994,156.611943277475
68.0799999999994,156.886116202271
68.1199999999995,157.742215601139
68.1599999999995,157.424339457666
68.1999999999995,156.679224659772
68.2399999999995,156.201290114818
68.2799999999995,155.778409552474
68.3199999999995,155.759567499809
68.3599999999995,155.591192442744
68.3999999999995,155.504460414497
68.4399999999995,155.565086490212
68.4799999999995,155.605351362873
68.5199999999995,155.546657221009
68.5599999999995,155.515483680041
68.5999999999995,155.544856846835
68.6399999999995,155.644148295957
68.6399999999995,155.644148295957
68.6799999999995,155.568683732285
68.7199999999995,155.529101987526
68.7599999999996,155.523067243815
68.7999999999996,155.600253090605
68.8399999999996,155.602687872032
68.8799999999996,155.540297048977
68.9199999999996,155.512951705187
68.9599999999996,155.554551063332
68.9999999999996,155.651343908482
68.9999999999996,155.651343908482
69.0399999999996,155.565499642996
69.0699999999996,155.534755145705
69.0799999999996,155.515955446733
69.1199999999996,155.544302304767
69.1599999999996,155.640165316057
69.1999999999996,155.593968912378
69.2399999999996,155.519764761838
69.2799999999996,155.497702883294
69.3199999999996,151.605159074747
69.3599999999996,138.184408054691
69.3999999999997,115.415372871506
69.4399999999997,96.0806479650748
69.4799999999997,84.7159443371276
69.5199999999997,80.3170623371799
69.5599999999997,80.50502202431
69.5999999999997,82.6407007097817
69.6399999999997,85.7323405775366
69.6799999999997,89.2657255522267
69.7199999999997,91.3908862486929
69.7599999999997,94.620635855965
69.7999999999997,97.8891104478828
69.8399999999997,100.332379057234
69.8799999999997,103.165045342301
69.9199999999997,106.486171554771
69.9599999999997,109.193885205448
69.9999999999997,111.668733939418
70.0281249999997,127.793896108898
70.0399999999998,151.711476899007
70.0799999999998,153.391396492639
70.1199999999998,152.983650089415
70.1599999999998,153.582846339161
70.1999999999998,154.71515225315
70.2399999999998,154.916974827099
70.2700615005992,154.66253428466
70.2799999999998,154.57925046824
70.3199999999998,154.435034527527
70.3599999999998,154.694098919622
70.3999999999998,154.71023877962
70.4399999999998,154.099935011028
70.4799999999998,153.708599761665
70.5199999999998,154.636204830417
70.5299999999998,154.880707970145
70.5599999999998,155.334821342951
70.5999999999998,155.328720408524
70.6399999999998,155.349660714123
70.6799999999999,155.348924301997
70.6918749999999,155.27979284948
70.7199999999999,155.282491572873
70.7599999999999,155.087356483921
70.7999999999999,155.08266154575
70.8399999999999,155.029265099286
70.8799999999999,155.012586132867
70.9199999999999,155.096131478459
70.9599999999999,154.872315228818
70.9999999999999,154.861899784645
71.0399999999999,154.596301969867
71.0799999999999,154.541125406924
71.1199999999999,154.578022211586
71.1599999999999,154.584564594346
71.1999999999999,154.612520931777
71.2399999999999,154.658039041907
71.2799999999999,154.721651022773
71.32,154.708393978095
71.33,154.744452132601
71.36,154.709169592656
71.4,154.733708978471
71.44,154.789457790165
71.48,154.79012214207
71.52,154.772689814741
71.56,154.780200941535
71.590625,154.841234383026
71.6,154.813132184712
71.64,154.84527935387
71.68,154.817960363385
71.72,154.810752534785
71.76,154.827609242415
71.7625,154.823062032469
71.8,154.880589447258
71.84,154.855214479322
71.8675,154.834575475692
71.88,154.833915114643
71.92,154.839055186119
71.9600000000001,154.954798284224
72.0000000000001,155.30220377684
72.0400000000001,155.845216515331
72.0800000000001,156.48486654066
72.1200000000001,156.483267499964
72.1508333333334,156.100664875888
72.1600000000001,156.213433245905
72.2000000000001,156.218611831118
72.2400000000001,156.765521622395
72.2800000000001,157.259636702299
72.3200000000001,157.840988682824
72.3325000000001,157.847083369554
72.3600000000001,157.855336528382
72.4000000000001,157.593737989796
72.4400000000001,157.828123201148
72.4800000000001,158.480521388355
72.5200000000001,158.54535944958
72.5600000000001,158.141258553781
72.6000000000002,158.493717081957
72.6400000000002,159.00683847444
72.6800000000002,159.602785697474
72.7200000000002,159.98753106505
72.7600000000002,160.148748229978
72.8000000000002,160.360537434716
72.8400000000002,160.559823526947
72.8800000000002,160.808665633122
72.9200000000002,159.417158823328
72.9450000000002,157.747485410024
72.9600000000002,156.658824005293
72.9900000000002,155.570446775534
73.0000000000002,155.163239112628
73.0400000000002,154.54016526962
73.0800000000002,154.381777381204
73.1040625000003,154.46894708065
73.1200000000002,154.448945667958
73.1600000000002,154.645788803711
73.1925009072458,154.86576901514
73.2000000000002,154.865054618019
73.2400000000003,154.884482277524
73.2800000000003,154.828058404326
73.3200000000003,154.86209892844
73.3600000000003,154.984398477325
73.3625000000003,154.960310543742
73.4000000000003,155.074824675454
73.4400000000003,154.960227472147
73.4666406250004,154.994092543594
73.4800000000003,154.924856077488
73.5025000000003,155.112552204202
73.5200000000003,155.002809083292
73.5600000000003,155.13527894711
73.6000000000003,155.075542683516
73.6400000000003,155.018140140181
73.6750000000003,155.078747469349
73.6800000000003,155.038644448197
73.7200000000003,155.149294315287
73.7600000000003,155.190715613925
73.8000000000003,155.081412321141
73.8400000000003,155.063012963511
73.8800000000004,155.156569091367
73.9200000000004,155.254813635746
73.9325000000004,155.167256824939
73.9600000000004,155.226715442115
74.0000000000004,155.138233221025
74.0350000000004,155.161388947758
74.0400000000004,155.125002450154
74.0800000000004,155.249270097819
74.1200000000004,155.30371577995
74.1600000000004,155.22573812336
74.2000000000004,155.19062085172
74.2400000000004,155.247493231901
74.2560937500004,155.24944402688
74.2800000000004,169.154600570281
74.2800000000004,169.154600570281
74.3200000000004,152.759840811791
74.3600000000004,148.75221976876
74.4000000000004,148.690310807608
74.4400000000004,143.785806331832
74.4800000000004,115.392129697509
74.5200000000005,91.0225564170666
74.5600000000005,83.6621792939987
74.6000000000005,89.4686088673751
74.6400000000005,98.0244342402446
74.6800000000005,105.006604962466
74.7100000000005,108.050171750984
74.7200000000005,108.411473304456
74.7600000000005,108.534125258139
74.8000000000005,110.162423021051
74.8400000000005,112.169166948358
74.8800000000005,87.2593965042345
74.9200000000005,87.826842105346
74.9600000000005,102.359195557321
75.0000000000005,110.177503926718
75.0400000000005,111.110654604428
75.0800000000005,113.963431812156
75.1200000000005,118.235592457976
75.1600000000006,122.016516900486
75.2000000000006,126.97125985239
75.2400000000006,130.1897753024
75.2800000000006,132.065807027186
75.3200000000006,135.343652625016
75.3600000000006,139.344205317356
75.4000000000006,142.76419851541
75.4400000000006,144.475951860536
75.4800000000006,147.909769220777
75.5200000000006,150.829232813353
75.5300000000006,151.312012557174
75.5600000000006,153.054820742243
75.6000000000006,154.148292413861
75.6400000000006,154.869095252679
75.6800000000006,155.510824827547
75.7200000000006,155.930881692642
75.7600000000006,156.109306724968
75.8000000000007,156.223496000547
75.8400000000007,156.299120375241
75.8800000000007,156.371597265478
75.9200000000007,156.465232702078
75.9600000000007,156.36677156021
76.0000000000007,156.361987096975
76.0400000000007,156.227124201396
76.0800000000007,156.177072591507
76.1200000000007,155.979058285726
76.1600000000007,155.845557571197
76.2000000000007,155.828156974004
76.2400000000007,155.93491027755
76.2800000000007,155.988084797098
76.3200000000007,155.94673771315
76.3600000000007,155.957915956372
76.4000000000007,156.041092996706
76.4400000000008,156.166513919211
76.4575000000007,156.045950407686
76.4800000000008,156.104487772866
76.4887500000008,156.200149676664
76.5087500000008,156.095250145292
76.5200000000008,156.084179023596
76.5600000000008,156.136077864977
76.5600000000008,156.136077864977
76.6000000000008,156.254938627423
76.6400000000008,156.287634334894
76.6800000000008,156.233076214467
76.7200000000008,156.279279693346
76.7600000000008,156.54336908489
76.8000000000008,156.59912604806
76.8400000000008,156.770607842086
76.8800000000008,156.811260015823
76.9200000000008,157.171847466519
76.9600000000008,157.226561379055
77.0000000000008,157.487644480732
77.0400000000008,157.625908313404
77.0800000000009,157.749844122752
77.0854455125717,157.762877226084
77.1200000000009,157.50707730465
77.1300000000009,157.132416655349
77.1600000000009,155.813429910809
77.2000000000009,154.535120383754
77.2400000000009,153.845014368532
77.2800000000009,153.409929119386
77.3200000000009,152.924551274742
77.3600000000009,151.913581061781
77.4000000000009,149.751676470004
77.4400000000009,148.437424923902
77.4800000000009,144.998980736946
77.5200000000009,142.001336769512
77.5600000000009,139.189782031772
77.6000000000009,135.830158921363
77.6400000000009,133.195672674402
77.6800000000009,130.679779077307
77.700000000001,128.888259588486
77.720000000001,127.106126492489
77.750000000001,124.766602122208
77.760000000001,124.036509514128
77.800000000001,121.44936728318
77.840000000001,117.890270428069
77.880000000001,115.899597595993
77.920000000001,118.600754186956
77.960000000001,125.836216406748
78.000000000001,135.974941524898
78.040000000001,148.040569652301
78.080000000001,150.496721881347
78.120000000001,145.465839193165
78.160000000001,151.056772012259
78.1879885923827,153.309798601282
78.200000000001,151.514235191154
78.240000000001,147.186365493714
78.280000000001,159.0682624978
78.320000000001,154.233991521961
78.3600000000011,155.17519578966
78.365015741356,155.266021612998
78.385015741356,155.501558126253
78.4000000000011,155.659705682439
78.4400000000011,155.813307981636
78.4800000000011,155.903369144247
78.5200000000011,155.997291072556
78.5223437500011,155.994027070478
78.5600000000011,156.07248685791
78.6000000000011,156.095678766556
78.6400000000011,156.085885764222
78.6800000000011,156.118266887274
78.7000000000011,156.143699897892
78.7200000000011,156.161245740522
78.7600000000011,156.193145076573
78.7725000000011,156.180113674063
78.8000000000011,156.164232642178
78.8400000000011,156.168705557652
78.8800000000011,156.202103387607
78.9200000000011,156.2267798687
78.9600000000011,156.225481955977
79.0000000000012,156.205828751478
79.0268023311139,156.246436731085
79.0400000000012,156.215317860089
79.0636453205092,156.244147995954
79.0800000000012,156.24392482939
79.1200000000012,156.277394473119
79.1600000000012,156.2332211287
79.2000000000012,156.238675922474
79.2400000000012,156.561792925485
79.2800000000012,156.370390297499
79.3200000000012,152.716016052484
79.3600000000012,140.386266695404
79.4000000000012,121.012901811805
79.4400000000012,111.32532896931
79.4800000000012,109.99671438572
79.5200000000012,112.687674391309
79.5600000000012,147.801583308116
79.6000000000012,150.390957204667
79.6400000000013,150.302641889431
79.6800000000013,150.28831777313
79.7200000000013,150.874692082866
79.7600000000013,151.471581313886
79.8000000000013,151.680713696097
79.8400000000013,151.965558940789
79.8500000000013,152.110453806856
79.8800000000013,152.461232233115
79.9200000000013,152.606203596187
79.9600000000013,152.74124837521
80.0000000000013,153.442123533406
80.0400000000013,153.022594943406
80.0800000000013,148.061309808368
80.1200000000013,150.965008217447
80.1600000000013,156.252755974208
80.2000000000013,157.708077809017
80.2400000000013,157.22944861262
80.2800000000014,156.017147733063
80.3200000000014,155.227642526997
80.3600000000014,155.081722321107
80.4000000000014,155.453526810899
80.4400000000014,155.962893056868
80.4800000000014,156.557630554343
80.5200000000014,156.720068908637
80.5600000000014,156.767396970364
80.5712500000014,156.761283455336
80.6000000000014,158.484848850462
80.6400000000014,157.76146553737
80.6800000000014,157.941096729071
80.7200000000014,157.881884175657
80.7200000000014,157.881884175657
80.7325000000014,157.733497420212
80.7600000000014,157.235571347064
80.8000000000014,156.619080230685
80.8300000000014,155.966325884104
80.8400000000014,155.762302794523
80.8800000000014,155.81687201074
80.9200000000015,155.837928133008
80.9600000000015,155.936380862659
81.0000000000015,155.867872461948
81.0400000000015,155.991791293205
81.0800000000015,156.087419218113
81.1100000000015,155.979936281144
81.1200000000015,156.026175126701
81.1600000000015,155.996912991252
81.2000000000015,156.036964892459
81.2400000000015,156.155606420118
81.2800000000015,156.080516472326
81.3200000000015,156.035832658943
81.3600000000015,156.02505124333
81.4000000000015,156.110112792893
81.4400000000015,156.124753808884
81.4700000000015,156.018639764719
81.4800000000015,156.050445821371
81.4900000000015,156.113038024241
81.5200000000015,156.017365332042
81.5600000000016,156.067162845489
81.6000000000016,156.166216523972
81.6400000000016,156.082851166231
81.6800000000016,156.025234002935
81.7200000000016,156.038194876693
81.7600000000016,156.143776199243
81.7800000000016,156.01545002105
81.8000000000016,156.114547823998
81.8400000000016,156.036006893664
81.8800000000016,156.000992578629
81.9200000000016,156.090215398822
81.9600000000016,156.173543607972
82.0000000000016,156.06519940206
82.0400000000016,156.013400904928
82.0800000000016,156.077491532554
82.1200000000016,156.199020432207
82.1425000000016,155.998800542163
82.1600000000016,156.108058983399
82.2000000000017,155.997890541191
82.2400000000017,155.996955541218
82.2800000000017,156.155049599118
82.3200000000017,156.150950004397
82.3600000000017,156.028744738316
82.4000000000017,155.996376695954
82.4400000000017,156.07981787509
82.4525000000017,155.967495773625
82.4800000000017,156.214474020013
82.5200000000017,156.059473851015
82.5296875000017,156.183153970086
82.5600000000017,155.991788367439
82.6000000000017,156.044029165525
82.6400000000017,156.174955436631
82.6800000000017,156.116198903539
82.7200000000017,155.994505077952
82.7600000000017,155.956527067056
82.8000000000017,156.121705258745
82.8400000000018,156.183678110219
82.8800000000018,156.033928868703
82.9200000000018,155.975649645362
82.9400000000018,156.130489093326
82.9600000000018,156.065651129901
83.0000000000018,156.200477984913
83.0200000000018,155.967444206407
83.0400000000018,156.094389426599
83.0725000000018,155.937828173737
83.0800000000018,155.946643240332
83.1200000000018,155.96271499357
83.1225000000018,155.942063988832
83.1600000000018,156.161451336733
83.2000000000018,156.151976337301
83.2400000000018,155.999915697354
83.2800000000018,155.969203898706
83.3200000000018,156.095074979213
83.3300000000018,155.959915541332
83.3600000000018,156.245758111478
83.4000000000018,156.023455825789
83.4325000000018,155.933355882119
83.4400000000018,155.949673529464
83.4800000000019,156.007107513094
83.5200000000019,156.161312761949
83.5600000000019,156.13599425019
83.6000000000019,156.001331212527
83.6400000000019,155.96322750802
83.6400000000019,155.96322750802
83.6800000000019,156.073820140457
83.7200000000019,156.198730477279
83.7600000000019,156.042182943248
83.8000000000019,155.961876285527
83.8400000000019,156.01498517957
83.8800000000019,156.182456443261
83.9200000000019,156.091594953716
83.9500000000019,155.950612502467
83.9600000000019,155.964594735311
84.0000000000019,155.955542017363
84.0400000000019,156.10125757997
84.0800000000019,156.161974695637
84.0800000000019,156.161974695637
84.120000000002,156.003806055145
84.160000000002,155.94346276498
84.200000000002,156.02896982928
84.240000000002,156.212160651663
84.260000000002,155.937297230461
84.280000000002,156.047448608563
84.320000000002,155.938724796318
84.360000000002,155.970079607682
84.400000000002,156.13204464562
84.440000000002,156.12113612053
84.480000000002,155.96789312578
84.520000000002,155.923719601304
84.560000000002,156.063443665062
84.600000000002,156.148246697582
84.640000000002,156.015942071893
84.680000000002,155.971768485826
84.720000000002,156.039745762564
84.7300000000021,155.973932085748
84.7600000000021,156.15810240275
84.8000000000021,156.085025603722
84.8400000000021,155.924198873626
84.8625000000021,156.049609058648
84.8800000000021,155.753875104809
84.9200000000021,155.765580634662
84.9600000000021,155.625777362437
85.0000000000021,155.271978688094
85.0400000000021,154.905397270888
85.0800000000021,154.643755531683
85.1200000000021,154.339238751554
85.1600000000021,153.570109287405
85.2000000000021,153.194920627523
85.2400000000021,152.773435628401
85.2800000000021,152.217517998195
85.3200000000021,151.513438339044
85.3600000000021,150.505693855224
85.4000000000022,149.14084392692
85.4400000000022,147.626564241968
85.4800000000022,145.769291192046
85.5200000000022,145.001973559032
85.5600000000022,144.824482007834
85.5600000000022,144.824482007834
85.6000000000022,144.389614931707
85.6400000000022,144.188348048829
85.6800000000022,144.109865504103
85.7200000000022,141.935956541571
85.7600000000022,137.976899443802
85.8000000000022,135.633384571844
85.8400000000022,132.552151214644
85.8800000000022,130.972152119402
85.8900000000022,131.174282621232
85.9200000000022,132.343066622486
85.9600000000022,134.291435730487
86.0000000000022,134.742450702059
86.0061819727574,134.715317164455
86.0400000000023,133.428040580346
86.0800000000023,132.672283167979
86.1200000000023,131.713279451459
86.1600000000023,130.815247229097
86.1675000000023,130.599418481476
86.2000000000023,129.820325428454
86.2400000000023,128.744124165353
86.2800000000023,127.677489591183
86.3200000000023,126.606883508643
86.3600000000023,125.289630131897
86.3772106983681,146.307824994036
86.4000000000023,155.871645255561
86.4400000000023,155.420626521702
86.4800000000023,156.014337988576
86.5200000000023,156.436383274793
86.5600000000023,156.490627098132
86.6000000000023,156.510684968346
86.6100000000023,156.540699352554
86.6400000000023,156.549750077964
86.6800000000024,156.618182705872
86.7200000000024,156.62418941261
86.7600000000024,156.585612437398
86.8000000000024,156.581941389086
86.8375000000024,156.650871237718
86.8400000000024,156.638153284877
86.8800000000024,156.683377648375
86.8925000000024,156.64708053116
86.9200000000024,156.625502212042
86.9600000000024,156.614803017968
86.9900000000024,156.685316523161
87.0000000000024,156.640814712161
87.0400000000024,156.702821974058
87.0779052720221,156.665568806251
87.0800000000024,156.672520362883
87.1122281173381,156.639505002734
87.1200000000024,156.64232135044
87.1600000000024,156.645616803832
87.2000000000024,156.703023025899
87.2400000000024,156.717228705674
87.2800000000024,156.671302705237
87.3200000000025,156.656415458526
87.3600000000025,156.687888380169
87.4000000000025,156.75172567006
87.4150000000025,156.682587108318
87.4400000000025,156.696017457087
87.4800000000025,156.66414471532
87.5200000000025,156.684678710655
87.5600000000025,156.736934888603
87.6000000000025,156.739519560188
87.6400000000025,156.690524770487
87.6800000000025,156.682931322835
87.7200000000025,156.728396966706
87.7600000000025,156.772954318366
87.8000000000025,156.709126403193
87.8400000000025,156.69174154164
87.8800000000025,156.709602619257
87.9200000000025,156.766073373166
87.9600000000026,156.744655020763
88.0000000000026,156.702334003127
88.0400000000026,156.697582979764
88.0708333333359,156.78920010283
88.0800000000026,156.753783048989
88.0868750000026,156.719055490201
88.1200000000026,156.775466139597
88.1600000000026,156.723103837079
88.2000000000026,156.703786128379
88.2400000000026,156.729805171766
88.2800000000026,156.789674201395
88.3200000000026,156.740584215533
88.3600000000026,156.702616656841
88.3975000000026,156.724460705576
88.4000000000026,156.714480429797
88.4400000000026,156.767466724904
88.4800000000026,156.776446872582
88.5200000000026,156.725090263226
88.5600000000026,156.712540936182
88.6000000000027,156.749113591514
88.6400000000027,156.805547001835
88.6800000000027,156.737510179415
88.7200000000027,156.715373322447
88.7600000000027,156.730617653706
88.8000000000027,156.78432726731
88.8400000000027,156.768558732616
88.8800000000027,156.724454772021
88.9200000000027,156.711576814737
88.9600000000027,156.763655611311
89.0000000000027,156.796219022816
89.0400000000027,156.74758756166
89.0800000000027,156.763600369225
89.1200000000027,156.920088762959
89.1600000000027,156.852206825803
89.2000000000027,156.93880071155
89.2400000000028,156.999447357901
89.2800000000028,157.167400413358
89.3200000000028,157.49876756649
89.3600000000028,158.22745358266
89.4000000000028,158.411521769313
89.4400000000028,158.507100545384
89.4800000000028,157.899949722346
89.5200000000028,156.871449990512
89.5600000000028,156.618733858193
89.6000000000028,156.599124918804
89.6400000000028,156.294825295018
89.6800000000028,155.730896891827
89.7200000000028,155.138395149748
89.7600000000028,153.71456403862
89.8000000000028,152.562587277131
89.8400000000028,148.859611671608
89.8800000000029,145.53175608356
89.9200000000029,144.428105440707
89.9600000000029,149.157379636009
90.0000000000029,148.072388695388
90.0400000000029,146.41352933363
90.0800000000029,143.774321626881
90.1200000000029,146.286769271185
90.1600000000029,149.084667278153
90.2000000000029,150.944526516742
90.2400000000029,154.587958039499
90.2800000000029,158.17294542858
90.3200000000029,161.180394888053
90.3600000000029,163.607334037223
90.4000000000029,165.514402652252
90.4400000000029,166.113510418902
90.4800000000029,164.613498598022
90.5142121505767,158.634320256532
90.520000000003,152.409702119177
90.560000000003,175.064967275897
90.600000000003,177.505494783169
90.640000000003,172.831558326458
90.680000000003,169.748277733375
90.720000000003,168.541276956376
90.760000000003,167.793874079252
90.7929166666697,166.993707279765
90.800000000003,166.909475197375
90.840000000003,166.09167549864
90.880000000003,165.433774459372
90.920000000003,164.92368338615
90.960000000003,164.180919693757
91.000000000003,163.45406951218
91.040000000003,163.005612370543
91.080000000003,162.688964216188
91.120000000003,162.269573991627
91.1600000000031,161.711816257051
91.2000000000031,161.300900773195
91.2400000000031,161.062479394976
91.2800000000031,160.916606138148
91.3200000000031,160.397975226215
91.3458333333364,160.251398723603
91.3600000000031,160.080874021522
91.4000000000031,159.8878616608
91.4400000000031,159.81829603853
91.4800000000031,159.561608645232
91.5200000000031,159.224862303352
91.5600000000031,159.027602680475
91.6000000000031,158.995555772782
91.6400000000031,158.949966384512
91.6800000000031,158.635784656094
91.7200000000031,158.438697045647
91.7600000000031,158.393859178864
91.8000000000032,158.449384100479
91.8400000000032,158.236289924319
91.8800000000032,158.014999395522
91.9200000000032,157.940267806663
91.9600000000032,158.011062112288
91.9700000000032,157.862222993642
92.0000000000032,157.981513574015
92.0400000000032,157.751269028848
92.0800000000032,157.640444425263
92.1200000000032,157.680462794603
92.1600000000032,157.801396261424
92.2000000000032,157.573143516509
92.2400000000032,157.428512727798
92.2800000000032,157.430669660325
92.3200000000032,157.548274523191
92.3600000000032,157.488181475327
92.4000000000032,157.309032051608
92.4400000000033,157.250187140409
92.4800000000033,157.354570655722
92.5200000000033,157.425355537701
92.5600000000033,157.249802220436
92.5700000000033,157.395707203851
92.6000000000033,157.149331751043
92.6400000000033,157.192353781209
92.6800000000033,157.338660936266
92.7200000000033,157.230923492708
92.7600000000033,157.079878238047
92.8000000000033,157.029183583605
92.8400000000033,157.192751942105
92.8800000000033,157.254564588617
92.8800000000033,157.254564588617
92.9200000000033,157.078188253018
92.9600000000033,157.008410000106
93.0000000000033,157.087943803065
93.0400000000033,157.249948040338
93.0800000000034,157.08706904083
93.1200000000034,156.966157382451
93.1600000000034,156.994364401903
93.1600000000034,156.994364401903
93.1900000000034,157.17264154711
93.2000000000034,157.144127878611
93.2400000000034,157.138421480991
93.2800000000034,156.978871931708
93.3200000000034,156.938649939075
93.3600000000034,157.049383458756
93.4000000000034,157.196417993298
93.4400000000034,157.005401854514
93.4800000000034,156.918675502356
93.5200000000034,156.974750948306
93.5600000000034,157.134229387924
93.6000000000034,157.064833063523
93.6400000000034,156.922158962448
93.6800000000034,156.907307611959
93.7200000000035,157.045983479623
93.7600000000035,157.134693735319
93.8000000000035,156.960143181391
93.8400000000035,156.894875324443
93.8800000000035,156.976382785001
93.9200000000035,157.147457213127
93.9600000000035,157.010047699701
94.0000000000035,156.839225242482
94.0400000000035,156.907733210408
94.0700000000035,157.119676058786
94.0800000000035,157.070691408989
94.1200000000035,157.088408692608
94.1600000000035,156.927814040358
94.2000000000035,156.885445012711
94.2400000000035,156.990263571891
94.2800000000035,157.162971897468
94.2950000000035,156.924876688216
94.3200000000035,156.93052269333
94.3287500000036,157.082160664153
94.3600000000036,156.879571316211
94.3800000000036,157.104592372812
94.4000000000036,156.933051440997
94.4400000000036,157.093213502585
94.4800000000036,157.045010444139
94.5200000000036,156.899240111524
94.5600000000036,156.879470189841
94.6000000000036,157.013310824561
94.6400000000036,157.120852375638
94.6600000000036,156.908441421564
94.6800000000036,156.944722547584
94.6900000000036,157.091802983283
94.7200000000036,156.876008844484
94.7600000000036,156.950934362788
94.8000000000036,157.11807674569
94.8400000000036,157.00575036103
94.8800000000036,156.877385447396
94.9200000000036,156.889249005773
94.9600000000036,157.041012152483
95.0000000000037,157.085734651801
95.0400000000037,156.922862768789
95.0800000000037,156.874766769002
95.1200000000037,156.973386455918
95.1600000000037,157.148952163951
95.2000000000037,156.969706701347
95.2400000000037,156.870580452072
95.2800000000037,156.915215247798
95.3200000000037,157.072504948751
95.3600000000037,157.048618056361
95.4000000000037,156.902496098007
95.4400000000037,156.874421270822
95.4800000000037,157.007628344542
95.5200000000037,157.105247354996
95.5600000000037,156.953697545795
95.6000000000037,156.875554253665
95.6400000000038,156.939449432073
95.6800000000038,157.105257590476
95.7200000000038,157.015206531284
95.7600000000038,156.880368346144
95.7950000000038,156.915667659826
95.8000000000038,156.844742571068
95.8400000000038,157.022603311851
95.8800000000038,157.09754221938
95.8800000000038,157.09754221938
95.9200000000038,156.932912539064
95.9600000000038,156.874103093509
96.0000000000038,156.963901656508
96.0400000000038,157.135504817243
96.0800000000038,156.98129092556
96.1200000000038,156.868298648541
96.1600000000038,156.903961074385
96.1600000000038,156.903961074385
96.1900000000038,157.08767716339
96.2000000000038,157.060725063003
96.2400000000038,157.061465341903
96.2800000000039,156.907665739904
96.3200000000039,156.872843127214
96.3600000000039,156.988637982692
96.4000000000039,157.1404934044
96.4400000000039,156.953606677759
96.4800000000039,156.870790406072
96.5200000000039,156.930534955259
96.5600000000039,157.093465628527
96.6000000000039,157.027245589913
96.6400000000039,156.887383046422
96.6800000000039,156.875179101701
96.7200000000039,157.016352576296
96.7600000000039,157.107462626864
96.8000000000039,156.93491727662
96.8400000000039,156.871562650854
96.8800000000039,156.954883913135
96.920000000004,157.127660484385
96.960000000004,156.991823279065
97.000000000004,156.822359026042
97.040000000004,156.892155495711
97.070000000004,157.105161465539
97.080000000004,157.056371021653
97.120000000004,157.075299248722
97.160000000004,156.915665698953
97.200000000004,156.874227786679
97.240000000004,156.979942292626
97.280000000004,157.153607205626
97.295000000004,156.915613549724
97.320000000004,156.921786709574
97.328750000004,157.073662692712
97.360000000004,156.871522218874
97.380000000004,157.096991514332
97.400000000004,156.925644213983
97.440000000004,157.086424793174
97.480000000004,157.038839135496
97.520000000004,156.893513651403
97.5600000000041,156.874208878267
97.6000000000041,157.008480874841
97.6400000000041,157.116528015832
97.6600000000041,156.904174425106
97.6800000000041,156.940690472582
97.6900000000041,157.087932515242
97.7200000000041,156.872294166457
97.7600000000041,156.947531068635
97.8000000000041,157.11498821045
97.8400000000041,157.002986940155
97.8800000000041,156.874823092848
97.9200000000041,156.886869227199
97.9600000000041,157.038880537197
98.0000000000041,157.083898582852
98.0400000000041,156.921136396288
98.0800000000041,156.87318968212
98.1200000000041,156.971964588808
98.1600000000041,157.147687735202
98.2000000000042,156.968612591631
98.2400000000042,156.86954864807
98.2800000000042,156.914284081034
98.3200000000042,157.071708948892
98.3600000000042,157.04799474043
98.4000000000042,156.90190541617
98.4400000000042,156.873897463463
98.4800000000042,157.00718076663
98.5200000000042,157.10497921161
98.5600000000042,156.95340886874
98.6000000000042,156.875290368242
98.6400000000042,156.939242930516
98.6800000000042,157.105119555083
98.7200000000042,157.015173147147
98.7600000000042,156.880332052505
98.7950000000042,156.915600173797
98.8000000000042,156.844669208883
98.8400000000043,157.02262671894
98.8800000000043,157.09770067904
